,index,image_link,group_id,entity_name,pytesseract_output,extracted_data,valid_data
89,39505,https://m.media-amazon.com/images/I/51KX9msJfHL.jpg,695925,width," 

98mm
(3.9"")

e——— 98mm(3.9"") —————e

(Manual measurement of product size data is for reference only)
","[['98', 'mm', ''], ['3.9', '"")', '('], ['98', 'mm(3.', 'e——— '], ['3.9', '"") ——', '98mm(']]","[['98', 'millimeter'], ['98', 'metre'], ['3.9', 'metre']]"
90,39506,https://m.media-amazon.com/images/I/51KXL2VGqBL.jpg,752266,height,"277mm

WW EO/

 
","[['277', 'mm', '']]","[['277', 'millimeter']]"
91,39507,https://m.media-amazon.com/images/I/51KXb--t-qL.jpg,640408,depth,"3cem/1.2inch

7em/2.7inch

5em/2inch
e—_-®

4.5cem/1.7inch

20cm/7.8inch

erence ee )

2cm/0.8inch
e—_e

21cm/8.2inch

 

16.5cm/6.5inch

 

 
","[['3', 'cem/1', ''], ['1.2', 'inch', '3cem/'], ['7', 'em/2.', ''], ['2.7', 'inch', '7em/'], ['5', 'em/2i', ''], ['2', 'inch', '5em/'], ['4.5', 'cem/1', ''], ['1.7', 'inch', '5cem/'], ['20', 'cm/7.', ''], ['7.8', 'inch', '20cm/'], ['2', 'cm/0.', ''], ['0.8', 'inch', '2cm/'], ['21', 'cm/8.', ''], ['8.2', 'inch', '21cm/'], ['16.5', 'cm/6.', ''], ['6.5', 'inch', '.5cm/']]","[['3', 'metre'], ['1.2', 'inch'], ['7', 'metre'], ['2.7', 'inch'], ['5', 'metre'], ['2', 'inch'], ['4.5', 'metre'], ['1.7', 'inch'], ['20', 'centimeter'], ['7.8', 'inch'], ['2', 'centimeter'], ['0.8', 'inch'], ['21', 'centimeter'], ['8.2', 'inch'], ['16.5', 'centimeter'], ['6.5', 'inch']]"
92,39508,https://m.media-amazon.com/images/I/51KXgGErVWL.jpg,725436,width,"Fee ele (- mis .

Bluetooth antenna

  

eS

USB cable

 

 

Remote control

 

| | i
190g
User manual + Warranty card
","[['190', 'g', '']]",[]
93,39509,https://m.media-amazon.com/images/I/51KXhY0cBaL.jpg,296953,height," 

WIDTH 36.0cm

DEPTH 28.0cm

HEIGHT 24cm
CAPACITY 14.0L
","[['36.0', 'cm', 'IDTH '], ['28.0', 'cm', 'EPTH '], ['24', 'cm', 'IGHT '], ['14.0', 'L', 'CITY ']]","[['36.0', 'centimeter'], ['28.0', 'centimeter'], ['24', 'centimeter']]"
94,39510,https://m.media-amazon.com/images/I/51KXkrptTlL.jpg,529606,width,"1.47INCH/ 3.73CM

OL’) /HONIEV 0
","[['1.47', 'INCH/', ''], ['3.73', 'CM', 'NCH/ '], ['0', '', 'NIEV ']]","[['1.47', 'inch'], ['3.73', 'centimeter']]"
95,39511,https://m.media-amazon.com/images/I/51KXkrptTlL.jpg,529606,depth,"1.47INCH/ 3.73CM

OL’) /HONIEV 0
","[['1.47', 'INCH/', ''], ['3.73', 'CM', 'NCH/ '], ['0', '', 'NIEV ']]","[['1.47', 'inch'], ['3.73', 'centimeter']]"
96,39512,https://m.media-amazon.com/images/I/51KXrbne8-L.jpg,478233,depth,"160mm / 6.3in

 

33mm / 1.3in
","[['160', 'mm / ', ''], ['6.3', 'in', 'mm / '], ['33', 'mm / ', ''], ['1.3', 'in', 'mm / ']]","[['160', 'millimeter'], ['6.3', 'inch'], ['33', 'millimeter'], ['1.3', 'inch']]"
97,39513,https://m.media-amazon.com/images/I/51KXtAkOWNL.jpg,913156,height,"Cello

 

Pxa

Nfar
",[],[]
98,39514,https://m.media-amazon.com/images/I/51KXtAkOWNL.jpg,913156,depth,"Cello

 

Pxa

Nfar
",[],[]
99,39515,https://m.media-amazon.com/images/I/51KXxDySSbS.jpg,752266,width," 
",[],[]
100,39516,https://m.media-amazon.com/images/I/51KXxDySSbS.jpg,752266,depth," 
",[],[]
101,39517,https://m.media-amazon.com/images/I/51KYFCdv3iL.jpg,347320,depth," 

1.77in (4.5cm)

Ss

 

1.1in (2.8cm)

 

 
 
","[['1.77', 'in (4', ''], ['4.5', 'cm)', '7in ('], ['1.1', 'in (2', ''], ['2.8', 'cm)', '1in (']]","[['1.77', 'inch'], ['4.5', 'centimeter'], ['1.1', 'inch'], ['2.8', 'centimeter']]"
102,39518,https://m.media-amazon.com/images/I/51KYFCdv3iL.jpg,347320,width," 

1.77in (4.5cm)

Ss

 

1.1in (2.8cm)

 

 
 
","[['1.77', 'in (4', ''], ['4.5', 'cm)', '7in ('], ['1.1', 'in (2', ''], ['2.8', 'cm)', '1in (']]","[['1.77', 'inch'], ['4.5', 'centimeter'], ['1.1', 'inch'], ['2.8', 'centimeter']]"
103,39519,https://m.media-amazon.com/images/I/51KYFo-CG+L.jpg,558806,height," 
",[],[]
104,39520,https://m.media-amazon.com/images/I/51KYFo-CG+L.jpg,558806,width," 
",[],[]
105,39521,https://m.media-amazon.com/images/I/51KYFo-CG+L.jpg,558806,depth," 
",[],[]
106,39522,https://m.media-amazon.com/images/I/51KYMuFN4NL.jpg,430434,height,"21.5cm/8.5in

 

8.5cm/3.3in
","[['21.5', 'cm/8.', ''], ['8.5', 'in', '.5cm/'], ['8.5', 'cm/3.', ''], ['3.3', 'in', '.5cm/']]","[['21.5', 'centimeter'], ['8.5', 'inch'], ['8.5', 'centimeter'], ['3.3', 'inch']]"
107,39523,https://m.media-amazon.com/images/I/51KYMuFN4NL.jpg,430434,depth,"21.5cm/8.5in

 

8.5cm/3.3in
","[['21.5', 'cm/8.', ''], ['8.5', 'in', '.5cm/'], ['8.5', 'cm/3.', ''], ['3.3', 'in', '.5cm/']]","[['21.5', 'centimeter'], ['8.5', 'inch'], ['8.5', 'centimeter'], ['3.3', 'inch']]"
108,39524,https://m.media-amazon.com/images/I/51KYYXvOHoL.jpg,311997,height,"141.

 

 
","[['141.', '', '']]",[]
109,39525,https://m.media-amazon.com/images/I/51KYZuQjtHL.jpg,529606,item_weight,"boliyvan.

— Eastern saffro”

FRAGRANCE CANOLE

 
",[],[]
110,39526,https://m.media-amazon.com/images/I/51KYauCSBEL.jpg,416664,width,"75""
(| TALL

3.5"" WIDE
","[['75', '""', ''], ['3.5', '"" WID', '']]",[]
111,39527,https://m.media-amazon.com/images/I/51KYauCSBEL.jpg,416664,depth,"75""
(| TALL

3.5"" WIDE
","[['75', '""', ''], ['3.5', '"" WID', '']]",[]
112,39528,https://m.media-amazon.com/images/I/51KYl8oWKZL.jpg,462731,height,"0.9 Inch /
2.4 cm

 
","[['0.9', ' Inch', ''], ['2.4', ' cm', '']]","[['0.9', 'inch'], ['2.4', 'centimeter']]"
113,39529,https://m.media-amazon.com/images/I/51KYl8oWKZL.jpg,462731,depth,"0.9 Inch /
2.4 cm

 
","[['0.9', ' Inch', ''], ['2.4', ' cm', '']]","[['0.9', 'inch'], ['2.4', 'centimeter']]"
114,39530,https://m.media-amazon.com/images/I/51KYm2sxWIL.jpg,752266,depth,"800 mm

 

€< 125mm >
","[['800', ' mm', ''], ['125', 'mm >', '€< ']]","[['800', 'millimeter'], ['125', 'millimeter']]"
115,39531,https://m.media-amazon.com/images/I/51KYm2sxWIL.jpg,752266,height,"800 mm

 

€< 125mm >
","[['800', ' mm', ''], ['125', 'mm >', '€< ']]","[['800', 'millimeter'], ['125', 'millimeter']]"
116,39532,https://m.media-amazon.com/images/I/51KYtd+Hk-S.jpg,347404,height,"15cm

14cm
<——$£ SC '’'

12cm

 
","[['15', 'cm', ''], ['14', 'cm', ''], ['12', 'cm', '']]","[['15', 'centimeter'], ['14', 'centimeter'], ['12', 'centimeter']]"
117,39533,https://m.media-amazon.com/images/I/51KYwjJTwrL.jpg,745387,width,"95cm
","[['95', 'cm', '']]","[['95', 'centimeter']]"
118,39534,https://m.media-amazon.com/images/I/51KYxL4E16L.jpg,949192,depth,"10qm/3.9in

180cm/70.8in

@28cm/11in

 
","[['10', 'qm/3.', ''], ['3.9', 'in', '10qm/'], ['180', 'cm/70', ''], ['70.8', 'in', '80cm/'], ['28', 'cm/11', '@'], ['11', 'in', '28cm/']]","[['10', 'metre'], ['3.9', 'inch'], ['180', 'centimeter'], ['70.8', 'inch'], ['28', 'centimeter'], ['11', 'inch']]"
119,39535,https://m.media-amazon.com/images/I/51KYxL4E16L.jpg,949192,width,"10qm/3.9in

180cm/70.8in

@28cm/11in

 
","[['10', 'qm/3.', ''], ['3.9', 'in', '10qm/'], ['180', 'cm/70', ''], ['70.8', 'in', '80cm/'], ['28', 'cm/11', '@'], ['11', 'in', '28cm/']]","[['10', 'metre'], ['3.9', 'inch'], ['180', 'centimeter'], ['70.8', 'inch'], ['28', 'centimeter'], ['11', 'inch']]"
120,39536,https://m.media-amazon.com/images/I/51KYzEXNbyL.jpg,483370,depth,"x
=
©
—
=

 
",[],[]
121,39537,https://m.media-amazon.com/images/I/51KYzEXNbyL.jpg,483370,height,"x
=
©
—
=

 
",[],[]
122,39538,https://m.media-amazon.com/images/I/51KYzEXNbyL.jpg,483370,width,"x
=
©
—
=

 
",[],[]
123,39539,https://m.media-amazon.com/images/I/51KZ1zXs4hL.jpg,810266,height,"Product size

80mm

118mm

 

 

 

123mm
","[['80', 'mm', ''], ['118', 'mm', ''], ['123', 'mm', '']]","[['80', 'millimeter'], ['118', 'millimeter'], ['123', 'millimeter']]"
124,39540,https://m.media-amazon.com/images/I/51KZ52+6fBL.jpg,945489,height,"44cm

 

 

= s
Se
é ae

9.3em
12.5em

 

 

3cm

8.8cm

 

 

3.3cm

10.5cem

 

3.3m,
","[['44', 'cm', ''], ['9.3', 'em', ''], ['12.5', 'em', ''], ['3', 'cm', ''], ['8.8', 'cm', ''], ['3.3', 'cm', ''], ['10.5', 'cem', ''], ['3.3', 'm.', '']]","[['44', 'centimeter'], ['9.3', 'metre'], ['12.5', 'metre'], ['3', 'centimeter'], ['8.8', 'centimeter'], ['3.3', 'centimeter'], ['10.5', 'metre'], ['3.3', 'metre']]"
125,39541,https://m.media-amazon.com/images/I/51KZAJgNGNL.jpg,204245,maximum_weight_recommendation,"52in

45 in

 

Barer conccy:2is 0s
","[['52', 'in', ''], ['45', ' in', ''], ['2', 'is 0s', 'nccy:'], ['0', 's', ':2is ']]",[]
126,39542,https://m.media-amazon.com/images/I/51KZY55+x3L.jpg,220662,width,"15CM
5.90IN

9CM
3.54IN

 

 
","[['15', 'CM', ''], ['5.90', 'IN', ''], ['9', 'CM', ''], ['3.54', 'IN', '']]","[['15', 'centimeter'], ['5.90', 'inch'], ['9', 'centimeter'], ['3.54', 'inch']]"
127,39543,https://m.media-amazon.com/images/I/51KZY55+x3L.jpg,220662,depth,"15CM
5.90IN

9CM
3.54IN

 

 
","[['15', 'CM', ''], ['5.90', 'IN', ''], ['9', 'CM', ''], ['3.54', 'IN', '']]","[['15', 'centimeter'], ['5.90', 'inch'], ['9', 'centimeter'], ['3.54', 'inch']]"
128,39544,https://m.media-amazon.com/images/I/51KZZeN1kxL.jpg,658892,width,"32.00cm/12.58in
29.5.00cm/11.59in

=—_—_ QT

<<§$_____________
5.30cm/2.08in 6.50cm/2.55in
","[['32.00', 'cm/12', ''], ['12.58', 'in', '00cm/'], ['29.5', '.00cm', ''], ['00', 'cm/11', '29.5.'], ['11.59', 'in', '00cm/'], ['5.30', 'cm/2.', ''], ['2.08', 'in 6.', '30cm/'], ['6.50', 'cm/2.', '08in '], ['2.55', 'in', '50cm/']]","[['32.00', 'centimeter'], ['12.58', 'inch'], ['29.5', 'centimeter'], ['00', 'centimeter'], ['11.59', 'inch'], ['5.30', 'centimeter'], ['2.08', 'inch'], ['6.50', 'centimeter'], ['2.55', 'inch']]"
129,39545,https://m.media-amazon.com/images/I/51KZo2xJE3L.jpg,731432,item_weight,"  
     
        
     
   

J

E

hk i
= SUBERIEUR

[electrolytes]

ia3-ns

   

A

 

 

[seshtor>e1e]

nz

we aeine 0307 +

 
 

est:
“better dngredgeats

vith 2 hiloyen a
‘eal viemin

 

Tapackets]

 
","[['3', '-ns', 'ia'], ['1', 'e]', 'tor>e'], ['0307', ' +', 'eine '], ['2', ' hilo', 'vith ']]","[['1', 'ounce'], ['2', 'ton']]"
130,39546,https://m.media-amazon.com/images/I/51KZqY0iM-L.jpg,982714,height,"15cm

  

xX
* MADE IN *

4 EUS

Ky
","[['15', 'cm', ''], ['4', ' EUS', '']]","[['15', 'centimeter']]"
131,39547,https://m.media-amazon.com/images/I/51KZsSo7bjL.jpg,442321,width," 
",[],[]
132,39548,https://m.media-amazon.com/images/I/51KZsVObRvL.jpg,470067,depth,"Optimum Size

Fits most under-counter cabinets

 

Single hole ie hole

1. Mounting hole
diameter: 1.22-1.57 inch
2. Maximum thickness for
counter-top installation: te inch
3. 3-hole escutcheon NOT included.
Please contact us if needed.

 

 

 

 

 

 

1/2 inch

Total length: 23.62 inch

 

  

8.7 inch

   

youl Ly Eb

 

youl ¢°9 1

 

 

I
2.0 inch
","[['1.', ' Moun', ''], ['1.22-1.57', ' inch', 'ter: '], ['2.', ' Maxi', ''], ['3.', ' 3-ho', ''], ['3', '-hole', '3. '], ['1', '/2 in', ''], ['2', ' inch', '1/'], ['23.62', ' inch', 'gth: '], ['8.7', ' inch', ''], ['9', ' 1', 'ul ¢°'], ['1', '', ' ¢°9 '], ['2.0', ' inch', '']]","[['1.', 'metre'], ['1.22-1.57', 'inch'], ['2.', 'metre'], ['1', 'inch'], ['2', 'inch'], ['23.62', 'inch'], ['8.7', 'inch'], ['2.0', 'inch']]"
133,39549,https://m.media-amazon.com/images/I/51Ka+iE6I0L.jpg,437623,depth,"sfandard album preview
release 10.07.2022

 

— VERSION / ~ VERSION / 148mm x 149mm

 
","[['10.07', '.2022', 'ease '], ['2022', '', '0.07.'], ['148', 'mm x ', 'ON / '], ['149', 'mm', 'mm x ']]","[['148', 'metre'], ['149', 'millimeter']]"
134,39550,https://m.media-amazon.com/images/I/51Ka+iE6I0L.jpg,437623,height,"sfandard album preview
release 10.07.2022

 

— VERSION / ~ VERSION / 148mm x 149mm

 
","[['10.07', '.2022', 'ease '], ['2022', '', '0.07.'], ['148', 'mm x ', 'ON / '], ['149', 'mm', 'mm x ']]","[['148', 'metre'], ['149', 'millimeter']]"
135,39551,https://m.media-amazon.com/images/I/51Ka5u1YYMS.jpg,843434,height,"\ 16cm
6.29inch

 

15cm

5.9inch
","[['16', 'cm', '\\ '], ['6.29', 'inch', ''], ['15', 'cm', ''], ['5.9', 'inch', '']]","[['16', 'centimeter'], ['6.29', 'inch'], ['15', 'centimeter'], ['5.9', 'inch']]"
136,39552,https://m.media-amazon.com/images/I/51Ka5u1YYMS.jpg,843434,depth,"\ 16cm
6.29inch

 

15cm

5.9inch
","[['16', 'cm', '\\ '], ['6.29', 'inch', ''], ['15', 'cm', ''], ['5.9', 'inch', '']]","[['16', 'centimeter'], ['6.29', 'inch'], ['15', 'centimeter'], ['5.9', 'inch']]"
137,39553,https://m.media-amazon.com/images/I/51KaC3-CaqL.jpg,681445,height,"15cm/5. 9in

    
","[['15', 'cm/5.', ''], ['5.', ' 9in', '15cm/'], ['9', 'in', 'm/5. ']]","[['15', 'centimeter'], ['5.', 'inch'], ['9', 'inch']]"
138,39554,https://m.media-amazon.com/images/I/51KaC3-CaqL.jpg,681445,depth,"15cm/5. 9in

    
","[['15', 'cm/5.', ''], ['5.', ' 9in', '15cm/'], ['9', 'in', 'm/5. ']]","[['15', 'centimeter'], ['5.', 'inch'], ['9', 'inch']]"
139,39555,https://m.media-amazon.com/images/I/51KaNREHeFL.jpg,231838,depth,"12 OZ

 

3.5""
","[['12', ' OZ', ''], ['3.5', '""', '']]",[]
140,39556,https://m.media-amazon.com/images/I/51KaNREHeFL.jpg,231838,width,"12 OZ

 

3.5""
","[['12', ' OZ', ''], ['3.5', '""', '']]",[]
141,39557,https://m.media-amazon.com/images/I/51KaNREHeFL.jpg,231838,height,"12 OZ

 

3.5""
","[['12', ' OZ', ''], ['3.5', '""', '']]",[]
142,39558,https://m.media-amazon.com/images/I/51KacQeeU-L.jpg,292475,depth,"  

 

4.05 in / 10.3 cm

3.73 in / 9.5 cm
","[['4.05', ' in /', ''], ['10.3', ' cm', 'in / '], ['3.73', ' in /', ''], ['9.5', ' cm', 'in / ']]","[['4.05', 'inch'], ['10.3', 'centimeter'], ['3.73', 'inch'], ['9.5', 'centimeter']]"
143,39559,https://m.media-amazon.com/images/I/51KacQeeU-L.jpg,292475,height,"  

 

4.05 in / 10.3 cm

3.73 in / 9.5 cm
","[['4.05', ' in /', ''], ['10.3', ' cm', 'in / '], ['3.73', ' in /', ''], ['9.5', ' cm', 'in / ']]","[['4.05', 'inch'], ['10.3', 'centimeter'], ['3.73', 'inch'], ['9.5', 'centimeter']]"
144,39560,https://m.media-amazon.com/images/I/51KafEr+ZCL.jpg,507619,height," 

ARRANHADOR
MEOW

 
",[],[]
145,39561,https://m.media-amazon.com/images/I/51KafEr+ZCL.jpg,507619,depth," 

ARRANHADOR
MEOW

 
",[],[]
146,39562,https://m.media-amazon.com/images/I/51Kage8VThL.jpg,860821,wattage,"52-INCH BLACK CEILING FAN

@ HIGH QUALITY METAL MATERIAL
@ 2 DOWNRODS (5""/ 10"")

   
 
 
  
  

@ ULTRA-QUIET MOTOR

@5 WOODEN BLADES

@© IRON LAMPSHADE CAGE

(3 WIND SPEED, REMOTE CONTROL, TWO-SIDED BLADE)

@ MOTOR: REVERSIBLE, 27 DECIBELS
@ AIRFLOW: 5203CFM @ SWITCH: REMOTE CONTROL
","[['52', '-INCH', ''], ['2', ' DOWN', '@ '], ['5', '""/ 10', 'ODS ('], ['10', '"")', '(5""/ '], ['5', ' WOOD', '@'], ['3', ' WIND', '('], ['27', ' DECI', 'BLE. '], ['5203', 'CFM @', 'LOW: ']]","[['2', 'watt'], ['5', 'watt'], ['3', 'watt'], ['5203', 'kilowatt']]"
147,39563,https://m.media-amazon.com/images/I/51Kage8VThL.jpg,860821,item_weight,"52-INCH BLACK CEILING FAN

@ HIGH QUALITY METAL MATERIAL
@ 2 DOWNRODS (5""/ 10"")

   
 
 
  
  

@ ULTRA-QUIET MOTOR

@5 WOODEN BLADES

@© IRON LAMPSHADE CAGE

(3 WIND SPEED, REMOTE CONTROL, TWO-SIDED BLADE)

@ MOTOR: REVERSIBLE, 27 DECIBELS
@ AIRFLOW: 5203CFM @ SWITCH: REMOTE CONTROL
","[['52', '-INCH', ''], ['2', ' DOWN', '@ '], ['5', '""/ 10', 'ODS ('], ['10', '"")', '(5""/ '], ['5', ' WOOD', '@'], ['3', ' WIND', '('], ['27', ' DECI', 'BLE. '], ['5203', 'CFM @', 'LOW: ']]",[]
148,39564,https://m.media-amazon.com/images/I/51Kage8VThL.jpg,860821,voltage,"52-INCH BLACK CEILING FAN

@ HIGH QUALITY METAL MATERIAL
@ 2 DOWNRODS (5""/ 10"")

   
 
 
  
  

@ ULTRA-QUIET MOTOR

@5 WOODEN BLADES

@© IRON LAMPSHADE CAGE

(3 WIND SPEED, REMOTE CONTROL, TWO-SIDED BLADE)

@ MOTOR: REVERSIBLE, 27 DECIBELS
@ AIRFLOW: 5203CFM @ SWITCH: REMOTE CONTROL
","[['52', '-INCH', ''], ['2', ' DOWN', '@ '], ['5', '""/ 10', 'ODS ('], ['10', '"")', '(5""/ '], ['5', ' WOOD', '@'], ['3', ' WIND', '('], ['27', ' DECI', 'BLE. '], ['5203', 'CFM @', 'LOW: ']]",[]
149,39565,https://m.media-amazon.com/images/I/51Kako57xFL.jpg,119607,height,"6.3 in/ 16 cm

8.9 in / 22.5 cm
SO  .,
","[['6.3', ' in/ ', ''], ['16', ' cm', ' in/ '], ['8.9', ' in /', ''], ['22.5', ' cm', 'in / ']]","[['6.3', 'inch'], ['16', 'centimeter'], ['8.9', 'inch'], ['22.5', 'centimeter']]"
150,39566,https://m.media-amazon.com/images/I/51Kako57xFL.jpg,119607,depth,"6.3 in/ 16 cm

8.9 in / 22.5 cm
SO  .,
","[['6.3', ' in/ ', ''], ['16', ' cm', ' in/ '], ['8.9', ' in /', ''], ['22.5', ' cm', 'in / ']]","[['6.3', 'inch'], ['16', 'centimeter'], ['8.9', 'inch'], ['22.5', 'centimeter']]"
151,39567,https://m.media-amazon.com/images/I/51Kako57xFL.jpg,119607,width,"6.3 in/ 16 cm

8.9 in / 22.5 cm
SO  .,
","[['6.3', ' in/ ', ''], ['16', ' cm', ' in/ '], ['8.9', ' in /', ''], ['22.5', ' cm', 'in / ']]","[['6.3', 'inch'], ['16', 'centimeter'], ['8.9', 'inch'], ['22.5', 'centimeter']]"
152,39568,https://m.media-amazon.com/images/I/51KatOyCQCL.jpg,483370,height,"Package quantity : 336 pcs

 
","[['336', ' pcs', 'ty : ']]",[]
153,39569,https://m.media-amazon.com/images/I/51KatOyCQCL.jpg,483370,width,"Package quantity : 336 pcs

 
","[['336', ' pcs', 'ty : ']]",[]
154,39570,https://m.media-amazon.com/images/I/51KatOyCQCL.jpg,483370,depth,"Package quantity : 336 pcs

 
","[['336', ' pcs', 'ty : ']]",[]
155,39571,https://m.media-amazon.com/images/I/51KazmGaMQL.jpg,886344,height," 
",[],[]
156,39572,https://m.media-amazon.com/images/I/51Kb-Vo8IrL.jpg,823083,width,"7.09in
18cm

 

3.54in
9cm

 

3.54in/9cm
","[['7.09', 'in', ''], ['18', 'cm', ''], ['3.54', 'in', ''], ['9', 'cm', ''], ['3.54', 'in/9c', ''], ['9', 'cm', '54in/']]","[['7.09', 'inch'], ['18', 'centimeter'], ['3.54', 'inch'], ['9', 'centimeter'], ['3.54', 'inch'], ['9', 'centimeter']]"
157,39573,https://m.media-amazon.com/images/I/51Kb3YuXk4L.jpg,488883,item_weight,"Product Size

29cm/11.4inch

Weight:
2kg
w
8
v
3
2
n
N
a &
3 ®
$ 3
x
iz
5
2
>

 

Not
1, Due to manual measurement, there will be an error of 1-2cm.

2. Due to different monitors, there will be a slight color difference
between the picture and the real object.

 

 
","[['29', 'cm/11', ''], ['11.4', 'inch', '29cm/'], ['2', 'kg', ''], ['8', '', ''], ['3', '', ''], ['2', '', ''], ['3', ' ®', ''], ['3', '', '$ '], ['5', '', ''], ['2', '', ''], ['1.', ' Due ', ''], ['1-2', 'cm.', 'r of '], ['2.', ' Due ', '']]","[['2', 'kilogram']]"
158,39574,https://m.media-amazon.com/images/I/51Kb8CtcflL.jpg,658892,height," 

 

 

 

 

2.5cm 2.5cm 2.5cm 2.5cm
€ & € €
Y Y VY VY
3 a a 3
I
' ’ t } t 7
CET) pay)

chrysanthemum

Cherry blossoms)
","[['2.5', 'cm 2.', ''], ['2.5', 'cm 2.', '.5cm '], ['2.5', 'cm 2.', '.5cm '], ['2.5', 'cm', '.5cm '], ['3', ' a a ', ''], ['3', '', ' a a '], ['7', '', ' } t ']]","[['2.5', 'centimeter'], ['2.5', 'centimeter'], ['2.5', 'centimeter'], ['2.5', 'centimeter'], ['7', 'foot']]"
159,39575,https://m.media-amazon.com/images/I/51Kb8CtcflL.jpg,658892,depth," 

 

 

 

 

2.5cm 2.5cm 2.5cm 2.5cm
€ & € €
Y Y VY VY
3 a a 3
I
' ’ t } t 7
CET) pay)

chrysanthemum

Cherry blossoms)
","[['2.5', 'cm 2.', ''], ['2.5', 'cm 2.', '.5cm '], ['2.5', 'cm 2.', '.5cm '], ['2.5', 'cm', '.5cm '], ['3', ' a a ', ''], ['3', '', ' a a '], ['7', '', ' } t ']]","[['2.5', 'centimeter'], ['2.5', 'centimeter'], ['2.5', 'centimeter'], ['2.5', 'centimeter'], ['7', 'foot']]"
160,39576,https://m.media-amazon.com/images/I/51Kb8CtcflL.jpg,658892,width," 

 

 

 

 

2.5cm 2.5cm 2.5cm 2.5cm
€ & € €
Y Y VY VY
3 a a 3
I
' ’ t } t 7
CET) pay)

chrysanthemum

Cherry blossoms)
","[['2.5', 'cm 2.', ''], ['2.5', 'cm 2.', '.5cm '], ['2.5', 'cm 2.', '.5cm '], ['2.5', 'cm', '.5cm '], ['3', ' a a ', ''], ['3', '', ' a a '], ['7', '', ' } t ']]","[['2.5', 'centimeter'], ['2.5', 'centimeter'], ['2.5', 'centimeter'], ['2.5', 'centimeter'], ['7', 'foot']]"
161,39577,https://m.media-amazon.com/images/I/51KbBvZaqKL.jpg,934747,item_weight,"10 Karat Solid Gold

Made from the finest 10 Karat hypoallergenic
gold. Safe to wear in the shower, gym, ete.

 

Polishing Process

Utilizing a 4 step polishing process, we are
able to improve the shine and reflection of
the jewelry. Ensuring maximum shine that

will not dull over time!

 
","[['10', ' Kara', ''], ['10', ' Kara', 'nest '], ['4', ' step', 'ng a ']]","[['10', 'ton'], ['4', 'ton']]"
162,39578,https://m.media-amazon.com/images/I/51KbSZ+lTFL.jpg,173193,depth,"Pr

duktgrofRe

CBB60
20 uF+5% SH
450VAC 50/60H2
25/85/21 PO

38mm

 

Wwwg,

 

cr

VY 5%
4 450V AC

4ji|t 50/60Hz

 
","[['60', '', 'CBB'], ['20', ' uF+5', ''], ['5', '% SH', '0 uF+'], ['450', 'VAC 5', ''], ['50', '/60H2', '0VAC '], ['60', 'H2', 'C 50/'], ['2', '', '0/60H'], ['25', '/85/2', ''], ['85', '/21 P', '25/'], ['21', ' PO', '5/85/'], ['38', 'mm', ''], ['5', '%', 'VY '], ['4', ' 450V', ''], ['450', 'V AC', '4 '], ['4', 'ji|t ', ''], ['50', '/60Hz', 'ji|t '], ['60', 'Hz', 't 50/']]","[['38', 'millimeter']]"
163,39579,https://m.media-amazon.com/images/I/51KbSZ+lTFL.jpg,173193,width,"Pr

duktgrofRe

CBB60
20 uF+5% SH
450VAC 50/60H2
25/85/21 PO

38mm

 

Wwwg,

 

cr

VY 5%
4 450V AC

4ji|t 50/60Hz

 
","[['60', '', 'CBB'], ['20', ' uF+5', ''], ['5', '% SH', '0 uF+'], ['450', 'VAC 5', ''], ['50', '/60H2', '0VAC '], ['60', 'H2', 'C 50/'], ['2', '', '0/60H'], ['25', '/85/2', ''], ['85', '/21 P', '25/'], ['21', ' PO', '5/85/'], ['38', 'mm', ''], ['5', '%', 'VY '], ['4', ' 450V', ''], ['450', 'V AC', '4 '], ['4', 'ji|t ', ''], ['50', '/60Hz', 'ji|t '], ['60', 'Hz', 't 50/']]","[['38', 'millimeter']]"
164,39580,https://m.media-amazon.com/images/I/51KbSZ+lTFL.jpg,173193,height,"Pr

duktgrofRe

CBB60
20 uF+5% SH
450VAC 50/60H2
25/85/21 PO

38mm

 

Wwwg,

 

cr

VY 5%
4 450V AC

4ji|t 50/60Hz

 
","[['60', '', 'CBB'], ['20', ' uF+5', ''], ['5', '% SH', '0 uF+'], ['450', 'VAC 5', ''], ['50', '/60H2', '0VAC '], ['60', 'H2', 'C 50/'], ['2', '', '0/60H'], ['25', '/85/2', ''], ['85', '/21 P', '25/'], ['21', ' PO', '5/85/'], ['38', 'mm', ''], ['5', '%', 'VY '], ['4', ' 450V', ''], ['450', 'V AC', '4 '], ['4', 'ji|t ', ''], ['50', '/60Hz', 'ji|t '], ['60', 'Hz', 't 50/']]","[['38', 'millimeter']]"
165,39581,https://m.media-amazon.com/images/I/51KbUwDZZ6L.jpg,237000,height,"45cm[17.7in]

61cm
[24in]

    

max —~
ee

ell

ey

 
","[['45', 'cm[17', ''], ['17.7', 'in]', '45cm['], ['61', 'cm', ''], ['24', 'in]', '[']]","[['45', 'centimeter'], ['17.7', 'inch'], ['61', 'centimeter'], ['24', 'inch']]"
166,39582,https://m.media-amazon.com/images/I/51KbUwDZZ6L.jpg,237000,depth,"45cm[17.7in]

61cm
[24in]

    

max —~
ee

ell

ey

 
","[['45', 'cm[17', ''], ['17.7', 'in]', '45cm['], ['61', 'cm', ''], ['24', 'in]', '[']]","[['45', 'centimeter'], ['17.7', 'inch'], ['61', 'centimeter'], ['24', 'inch']]"
